cluster	status	loglr	df	p	p.adjust	genes
chr1:clu_382_-	Success	0.269423705688837	2	0.763819552385994	0.894299283983602	WDR26
chr1:clu_383_-	Success	2.1254322577559	3	0.235618465610184	0.599384754473167	WDR26
chr1:clu_384_-	Success	1.38724846996155	1	0.095776744183935	0.46776472339632	WDR26
chr1:clu_385_-	Success	1.67995061701868	4	0.499497718160481	0.766717685148197	WDR26
chr1:clu_386_-	Success	0.784161287447773	1	0.210450783796714	0.578459150482445	LBR
chr1:clu_387_-	Success	5.12333302516072	2	0.00595613781747642	0.210530178654405	LBR
chr1:clu_388_-	Success	5.08419384838112	4	0.0376847561483379	0.347246242454473	TMEM63A
chr1:clu_389_-	Success	1.15776630567552	2	0.314187195820719	0.662933896404839	PARP1
chr1:clu_39_-	Success	3.6838527338349	4	0.11768641065586	0.492342561843123	HP1BP3
chr1:clu_390_-	Success	0.591467173630065	2	0.553514586690273	0.790220419225809	PARP1
chr1:clu_391_-	Success	3.61535845943456	2	0.0269072783205485	0.318089918130515	CDC42BPA
chr1:clu_392_-	Success	2.21641559619115	2	0.108999106264904	0.477380632650814	CDC42BPA
chr1:clu_393_-	Success	0.403155642818405	1	0.369213072409047	0.69373650101802	ABCB10
chr1:clu_394_-	Success	0.497215701429013	2	0.608221775354658	0.813267330002841	ABCB10
chr1:clu_395_-	Success	0.00268697721651279	1	0.941561614252934	0.973313988636316	ABCB10
chr1:clu_396_-	Success	0.0194346964578926	1	0.843707635581428	0.930260061476737	TTC13
chr1:clu_397_-	Success	0.853604891267565	1	0.19134778750765	0.569098734176824	TTC13
chr1:clu_398_-	Not enough valid samples	NA	NA	NA	NA	C1orf131
chr1:clu_399_-	Success	0.46501833434786	4	0.920212573898245	0.964815520931471	EGLN1
chr1:clu_4_-	Success	0.054253738333216	2	0.947191737155008	0.975826650337029	CDK11B
chr1:clu_40_-	Success	0.174018697137114	2	0.840281186658995	0.928571601199252	EIF4G3
chr1:clu_400_-	Not enough valid samples	NA	NA	NA	NA	EGLN1
chr1:clu_401_-	Not enough valid samples	NA	NA	NA	NA	SIPA1L2
chr1:clu_402_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PCNX2
chr1:clu_403_-	Not enough valid samples	NA	NA	NA	NA	TARBP1
chr1:clu_404_-	Not enough valid samples	NA	NA	NA	NA	TARBP1
chr1:clu_405_-	Success	0.146781109787582	1	0.587946767371512	0.806832242269452	IRF2BP2
chr1:clu_406_-	Success	0.402251590764479	1	0.369750393511425	0.69373650101802	ARID4B
chr1:clu_407_-	Success	4.27513728881314	1	0.00345470113287758	0.198699777065872	ARID4B
chr1:clu_408_-	Not enough valid samples	NA	NA	NA	NA	ARID4B
chr1:clu_409_-	Success	0.34507064615795	1	0.406116326121082	0.712315963806905	ARID4B
chr1:clu_41_-	Success	0.313806271581825	2	0.730660564164528	0.87530388386081	EIF4G3
chr1:clu_410_-	Success	0.0651888376210081	1	0.718040773293523	0.867851935226965	LYST
chr1:clu_411_-	Success	2.31811073302583	2	0.0984594261399929	0.472357829931607	LYST
chr1:clu_412_-	Not enough valid samples	NA	NA	NA	NA	LYST
chr1:clu_413_-	Success	1.25438192847605	2	0.285252099950883	0.63854598521115	LYST
chr1:clu_414_-	Success	1.40423652903564	4	0.590370999245918	0.807966891043456	LYST
chr1:clu_415_-	Not enough valid samples	NA	NA	NA	NA	LYST
chr1:clu_416_-	Success	1.97640649620098	1	0.0467930851004638	0.372926535321527	LYST
chr1:clu_417_-	Success	3.59017453537035	4	0.126659045114894	0.502124226032332	LYST
chr1:clu_418_-	Success	0.0906490259753809	1	0.670260080307828	0.842603064378072	LYST
chr1:clu_419_-	Success	1.13011611744585	1	0.132734154546149	0.507477736241433	LYST
chr1:clu_42_-	Success	0.796138036708157	1	0.207001247630558	0.576315659765588	EIF4G3
chr1:clu_420_-	Success	1.21046505427603	1	0.119723825940828	0.494753182908917	LYST
chr1:clu_421_-	Success	1.30142218342166	2	0.27214447831765	0.630097126082888	HNRNPU
chr1:clu_422_-	Success	0.976478034098022	1	0.162268662048916	0.538638480102083	HNRNPU
chr1:clu_423_-	Success	1.54644107876084	2	0.213004693402738	0.579539977589965	HNRNPU
chr1:clu_424_-	Success	0.477862249667851	2	0.620107611128346	0.818934061026827	HNRNPU
chr1:clu_425_-	Success	1.38837456064795	1	0.0956421227065826	0.46776472339632	HNRNPU
chr1:clu_426_-	Success	0.538592102096345	1	0.29932832377557	0.650125657375934	AHCTF1
chr1:clu_427_-	Success	0.518262157553295	2	0.595554629288848	0.81018805500936	AHCTF1
chr1:clu_428_+	Success	0.387044631587287	1	0.378954971366366	0.69701763732026	ATAD3B,ATAD3A
chr1:clu_429_+	Not enough valid samples	NA	NA	NA	NA	ATAD3B
chr1:clu_43_-	Success	10.0613928080502	6	0.00263340290889899	0.174606062437868	EIF4G3
chr1:clu_430_+	Success	0.163567627427312	1	0.567350842857596	0.796139699266808	SKI
chr1:clu_431_+	Not enough valid samples	NA	NA	NA	NA	RER1
chr1:clu_432_+	Success	1.55615802489319	2	0.210944961628818	0.578459150482445	RER1
chr1:clu_433_+	Success	1.04142422288379	2	0.35295164201788	0.681302936802608	TNFRSF14
chr1:clu_434_+	Not enough valid samples	NA	NA	NA	NA	KCNAB2
chr1:clu_435_+	Success	1.71031575107259	2	0.180808693064206	0.56070234928619	KCNAB2
chr1:clu_436_+	Success	0.130963679270423	1	0.608799115040278	0.813267330002841	KCNAB2
chr1:clu_437_+	Success	1.20792949918985	2	0.298815336761837	0.650125657375934	CAMTA1
chr1:clu_438_+	Not enough valid samples	NA	NA	NA	NA	VAMP3
chr1:clu_439_+	Success	0.111012012953552	1	0.637502020950906	0.829432184529258	PARK7
chr1:clu_44_-	Success	2.34192662448015	1	0.0304473797239135	0.322446208881723	EIF4G3
chr1:clu_440_+	Success	4.93491029786856	3	0.0197057458874034	0.29513858966547	PARK7
chr1:clu_441_+	Success	3.46114396114808	2	0.0313938281491191	0.32476894362757	PARK7
chr1:clu_442_+	Not enough valid samples	NA	NA	NA	NA	PIK3CD
chr1:clu_443_+	Success	0.128002959854285	1	0.612877516669883	0.81614597552472	PIK3CD
chr1:clu_444_+	Success	0.293004549596844	2	0.746018746604965	0.883251019630044	PIK3CD
chr1:clu_445_+	Success	0.476161665587995	1	0.329128617617708	0.670121684735654	PIK3CD
chr1:clu_446_+	Success	1.45454452607646	2	0.23350669589454	0.598995682708225	PIK3CD
chr1:clu_447_+	Success	1.54799865394978	1	0.0784850466019172	0.430835204865609	PIK3CD
chr1:clu_448_+	Not enough valid samples	NA	NA	NA	NA	UBE4B
chr1:clu_449_+	Success	0.956119203251149	2	0.384381702470734	0.699874345831708	UBE4B
chr1:clu_45_-	Success	0.944294323706004	1	0.169361194144283	0.548356308004314	EIF4G3
chr1:clu_450_+	Not enough valid samples	NA	NA	NA	NA	KIF1B
chr1:clu_451_+	Success	0.0480806980292527	2	0.953056874162675	0.979387960308679	KIF1B
chr1:clu_452_+	Not enough valid samples	NA	NA	NA	NA	KIF1B
chr1:clu_453_+	Success	1.36977971802017	1	0.0978917520118354	0.471674318540439	KIF1B
chr1:clu_454_+	Not enough valid samples	NA	NA	NA	NA	KIF1B
chr1:clu_455_+	Success	0.693613491132965	2	0.499766899066429	0.766886920255894	KIF1B
chr1:clu_456_+	Not enough valid samples	NA	NA	NA	NA	KIF1B
chr1:clu_457_+	Success	2.69851107673094	5	0.369369934075803	0.69373650101802	PGD
chr1:clu_458_+	Success	1.93027090660007	2	0.145108882204426	0.521429116692121	TARDBP,RP4-635E18.9
chr1:clu_459_+	Success	0.844652435079752	1	0.193692627925698	0.571571630040975	TARDBP,RP4-635E18.9
chr1:clu_46_-	Success	0.336696883937066	2	0.714125269939619	0.866795315753136	ECE1
chr1:clu_460_+	Not enough valid samples	NA	NA	NA	NA	AGTRAP
chr1:clu_461_+	Not enough valid samples	NA	NA	NA	NA	AGTRAP
chr1:clu_462_+	Success	1.35380306192701	2	0.258256226238606	0.617063446946923	MFN2
chr1:clu_463_+	Success	0.141567704493269	1	0.594653484161168	0.809503738759903	MFN2
chr1:clu_464_+	Success	1.20068509239013	2	0.300987936716521	0.652367862909294	MFN2
chr1:clu_465_+	Success	2.36832916052776	3	0.192127592125478	0.570028361850884	VPS13D
chr1:clu_466_+	Success	4.33760272174163	2	0.013067817879109	0.269893184595028	PRDM2
chr1:clu_467_+	Success	2.58309622104298	3	0.160024443009333	0.536633591191716	EFHD2
chr1:clu_468_+	Success	2.22983776008289	2	0.107545876954634	0.476292942867637	DDI2
chr1:clu_469_+	Success	1.24327967811291	3	0.477725006498904	0.754946668629436	PLEKHM2
chr1:clu_47_-	Success	0.721768319875537	2	0.485892282849159	0.759206691951811	ECE1
chr1:clu_470_+	Success	0.661109414893531	1	0.250194228050926	0.60930710029736	PLEKHM2
chr1:clu_471_+	Success	1.10372592502586	1	0.137345367879602	0.514686715596048	SPEN
chr1:clu_472_+	Success	0.349832779750159	4	0.951370158056706	0.978148991091506	SZRD1
chr1:clu_473_+	Success	1.09183672031517	1	0.139481194813056	0.514754556879358	PADI4
chr1:clu_474_+	Success	0.530070162379161	4	0.900543715026725	0.955858128008183	PADI4
chr1:clu_475_+	Success	0.468323297422785	2	0.626051090232213	0.822686697633886	PADI4
chr1:clu_476_+	Not enough valid samples	NA	NA	NA	NA	OTUD3
chr1:clu_477_+	Success	3.10859736485963	4	0.183504577121824	0.562393132262776	CDA
chr1:clu_478_+	Success	1.86958214366905	2	0.154188076820142	0.529587426015127	PINK1
chr1:clu_479_+	Not enough valid samples	NA	NA	NA	NA	CDC42
chr1:clu_48_-	Success	1.96454070210712	2	0.140220274704738	0.515577863591865	ECE1
chr1:clu_480_+	Success	0.198076034025576	1	0.529083210208516	0.780185020707138	CDC42
chr1:clu_481_+	Success	4.19521304005383	2	0.0150675321322803	0.278521048505787	KDM1A
chr1:clu_482_+	Success	0.265645244504384	1	0.466064815906165	0.74733201403081	KDM1A
chr1:clu_483_+	Success	0.838488381059506	1	0.195326654517993	0.572282705360113	RPL11
chr1:clu_484_+	Success	0.0797430952144396	1	0.689630009811474	0.853987628877384	RPL11
chr1:clu_485_+	Success	3.83774949474218	2	0.0215420272788969	0.298650832730162	PITHD1
chr1:clu_486_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SRRM1
chr1:clu_487_+	Success	1.60747819091546	1	0.0729681361212919	0.424384389993381	SRRM1
chr1:clu_488_+	Success	2.11267393210801	2	0.120914217376623	0.495889294876287	SRRM1
chr1:clu_489_+	Success	0.523740513585267	1	0.306087942993828	0.65559566441796	SRRM1
chr1:clu_49_-	Success	0.452576866160143	2	0.635987184399591	0.828603550798271	ECE1
chr1:clu_490_+	Success	0.135969847461411	1	0.602033566642354	0.812097154945603	SRRM1
chr1:clu_491_+	Not enough valid samples	NA	NA	NA	NA	RHD
chr1:clu_492_+	Not enough valid samples	NA	NA	NA	NA	RHD
chr1:clu_493_+	Not enough valid samples	NA	NA	NA	NA	RHD
chr1:clu_494_+	Success	0.536304665195985	2	0.58490568603775	0.804855557146464	TMEM50A
chr1:clu_495_+	Success	0.26688282491196	1	0.465027990432781	0.74733201403081	TMEM57
chr1:clu_496_+	Success	0.000312014134124183	1	0.980070471393581	0.991620761777997	TMEM57
chr1:clu_497_+	Success	2.76097764820156	1	0.0187792573099476	0.293573894647785	TMEM57
chr1:clu_498_+	Success	1.02258145359428	1	0.152690638174318	0.528023436532735	SELENON
chr1:clu_499_+	Not enough valid samples	NA	NA	NA	NA	CEP85
chr1:clu_5_-	Success	0.77905998224287	1	0.211940706051224	0.5785477403055	CDK11B
chr1:clu_50_-	Success	0.12302397284293	2	0.88424246450102	0.94729171644823	ECE1
chr1:clu_500_+	Success	3.83813286817576	2	0.0215337702208022	0.298650832730162	DHDDS
chr1:clu_501_+	Success	0.571854221584658	2	0.564477800800989	0.795069138300748	RPS6KA1
chr1:clu_502_+	Success	1.48536252949395	2	0.226420241780059	0.592265641019879	RPS6KA1
chr1:clu_503_+	Success	0.0639920346659437	2	0.938012471083654	0.970961492212844	RPS6KA1
chr1:clu_504_+	Success	1.44537338640112	4	0.57627196926535	0.800848871975408	RPS6KA1
chr1:clu_505_+	Success	0.11928330381761	2	0.88755631704752	0.94860771206052	ARID1A
chr1:clu_506_+	Success	1.04896787308331	1	0.14749815336023	0.521429116692121	ARID1A
chr1:clu_507_+	Success	1.35612573238132	2	0.257657078213346	0.616839943917351	ARID1A
chr1:clu_508_+	Success	2.91875914228581	2	0.0540006528710776	0.384368707717122	ARID1A
chr1:clu_509_+	Success	0.651861104495197	1	0.25353443707219	0.613457818013139	ARID1A
chr1:clu_51_-	Success	3.96664717293311	2	0.0189368186936415	0.293573894647785	USP48
chr1:clu_510_+	Not enough valid samples	NA	NA	NA	NA	ZDHHC18
chr1:clu_511_+	Success	0.0351278351555493	1	0.790964887726787	0.90438347050298	ZDHHC18
chr1:clu_512_+	Success	0.206237312597239	2	0.813639966356485	0.91445645006844	ZDHHC18
chr1:clu_513_+	Success	1.76217480565748	1	0.0604735471856172	0.400482650080707	NUDC
chr1:clu_514_+	Success	1.12554217826846	2	0.324476495554101	0.668356051360665	WDTC1
chr1:clu_515_+	Success	0.471495493875182	1	0.331509821369885	0.671607409616837	STX12
chr1:clu_516_+	Success	3.19076750440604	2	0.0411402834700285	0.357610624463458	THEMIS2
chr1:clu_517_+	Not enough valid samples	NA	NA	NA	NA	PHACTR4
chr1:clu_518_+	Success	1.5928623758299	1	0.0742840494701455	0.42589291544278	RCC1
chr1:clu_519_+	Success	0.52411301792813	2	0.592080296137647	0.808345972793116	RCC1
chr1:clu_52_-	Success	0.617134161978925	1	0.26657855376543	0.62419007348411	USP48
chr1:clu_520_+	Success	1.00880860635766	1	0.155482961416977	0.53313438147474	TRNAU1AP
chr1:clu_521_+	Not enough valid samples	NA	NA	NA	NA	GMEB1
chr1:clu_522_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	EPB41
chr1:clu_523_+	Success	2.26265024417989	5	0.476505473082607	0.753612493078534	EPB41
chr1:clu_524_+	Success	0.0262634116036793	1	0.818723335021021	0.917771731564887	EPB41
chr1:clu_525_+	Success	0.108931850566933	1	0.640672514100314	0.829822430696035	EPB41
chr1:clu_526_+	Success	4.78076829069869	5	0.0886560362647803	0.452553825284653	EPB41
chr1:clu_527_+	Success	14.7920371246655	8	0.00025030765413635	0.0666367424724581	EPB41
chr1:clu_528_+	Success	1.70268167140784	2	0.182194283154455	0.561386552939238	KHDRBS1
chr1:clu_529_+	Success	2.29815173140537	2	0.1004443203475	0.472524985370567	KHDRBS1
chr1:clu_53_-	Success	0.0596595056359774	2	0.942085253698768	0.973368514890555	USP48
chr1:clu_530_+	Success	1.04802611859168	2	0.350629166892055	0.681302936802608	EIF3I
chr1:clu_531_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LCK
chr1:clu_532_+	Not enough valid samples	NA	NA	NA	NA	S100PBP
chr1:clu_533_+	Success	3.28140842979872	3	0.0872178108462325	0.450666420799637	S100PBP
chr1:clu_534_+	Success	0.843068920483233	1	0.194110870145251	0.571571630040975	ZNF362
chr1:clu_535_+	Success	0.0254339797475041	3	0.996994841248229	0.998631942793792	AGO4
chr1:clu_536_+	Success	0.510991260384259	1	0.312049210818287	0.661167136502795	AGO1
chr1:clu_537_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AGO3
chr1:clu_538_+	Not enough valid samples	NA	NA	NA	NA	MAP7D1
chr1:clu_539_+	Success	2.61208833488672	2	0.0733811392456919	0.424402806035996	MAP7D1
chr1:clu_54_-	Success	1.13819243515398	1	0.131357742842605	0.5061623339313	USP48
chr1:clu_540_+	Success	0.212714671912181	1	0.514240264824524	0.772318982153386	MAP7D1
chr1:clu_541_+	Success	0.922868172559674	1	0.174280098048413	0.554281017447926	THRAP3
chr1:clu_542_+	Success	0.940433461483138	1	0.170235649000803	0.549022657515437	ZC3H12A
chr1:clu_543_+	Success	0.802367987598814	2	0.448266217484428	0.73560529728927	AKIRIN1
chr1:clu_544_+	Success	1.9383088386794	1	0.0489631035765436	0.377114812900147	NDUFS5
chr1:clu_545_+	Success	0.104887913133837	1	0.646943165813022	0.832739673234741	MACF1
chr1:clu_546_+	Success	6.09175722812461	2	0.0022614315701299	0.164135523032587	MACF1
chr1:clu_547_+	Success	1.84211104527299	4	0.45042488921846	0.73560529728927	MACF1
chr1:clu_548_+	Success	1.00716490165451	2	0.365253041338677	0.691724170185013	MACF1
chr1:clu_549_+	Success	0.459838632404285	2	0.631385522450613	0.825605935037244	MACF1
chr1:clu_55_-	Success	2.26184748838409	2	0.104157876421919	0.474724947390815	USP48
chr1:clu_550_+	Success	0.641690806200558	1	0.257271227266495	0.616400033906371	MACF1
chr1:clu_551_+	Success	0.379568102238409	2	0.684156831215692	0.851010740296844	MACF1
chr1:clu_552_+	Success	0.30669175246021	2	0.735877398348209	0.878100964382643	MACF1
chr1:clu_553_+	Success	0.153528736132671	2	0.857676117550002	0.935815532383644	MACF1
chr1:clu_554_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PPIE
chr1:clu_555_+	Not enough valid samples	NA	NA	NA	NA	PPIE
chr1:clu_556_+	Success	2.0837096919031	3	0.243944132857656	0.604124419033086	CAP1
chr1:clu_557_+	Success	0.341055995208762	1	0.408860415199323	0.713808967577524	CAP1
chr1:clu_558_+	Success	0.911773854666535	2	0.401810837469543	0.710245291238781	CAP1
chr1:clu_559_+	Success	4.20035021314698	4	0.077954945486736	0.430835204865609	SMAP2
chr1:clu_56_-	Not enough valid samples	NA	NA	NA	NA	HSPG2
chr1:clu_560_+	Success	1.73136814215422	2	0.177042025541297	0.559193435813467	NFYC
chr1:clu_561_+	Success	0.174549515763374	2	0.839835268115226	0.928355447341869	NFYC
chr1:clu_562_+	Success	2.58655537188929	2	0.075278901809498	0.427561732809998	NFYC
chr1:clu_563_+	Success	3.00787689472986	2	0.0493964413550687	0.378328780969089	CTPS1
chr1:clu_564_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PPIH
chr1:clu_565_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	YBX1
chr1:clu_566_+	Not enough valid samples	NA	NA	NA	NA	YBX1
chr1:clu_567_+	Not enough valid samples	NA	NA	NA	NA	ERMAP
chr1:clu_568_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SZT2
chr1:clu_569_+	Success	0.0931532437816429	1	0.66600864087776	0.841480013612411	SZT2
chr1:clu_57_-	Success	6.202520879036	4	0.0145802152052682	0.27699765183925	HNRNPR
chr1:clu_570_+	Success	1.51662265247001	2	0.219451801774824	0.58592636479335	ST3GAL3
chr1:clu_571_+	Success	0.747108245010594	1	0.221563398338014	0.588243640965378	ST3GAL3
chr1:clu_572_+	Success	2.00008736998143	3	0.261445261808345	0.620029358004385	ATP6V0B
chr1:clu_573_+	Success	0.0138298967145829	2	0.986265296962121	0.994251910670788	ATP6V0B
chr1:clu_574_+	Success	1.55829822779663	2	0.210493979378378	0.578459150482445	RNF220
chr1:clu_575_+	Success	0.391974712485649	1	0.375935980296894	0.695859285918678	RNF220
chr1:clu_576_+	Success	0.461229880261214	1	0.336829947274767	0.675009140547566	RNF220
chr1:clu_577_+	Success	0.0457099034110797	2	0.955319056796379	0.98055632617498	RNF220
chr1:clu_578_+	Success	0.575875520710355	2	0.562212424644486	0.794046980004765	KIF2C
chr1:clu_579_+	Success	2.17186422004534	2	0.113964962987103	0.484639760173927	KIF2C
chr1:clu_58_-	Success	4.51579832140879	2	0.0109348720989148	0.257539458700311	HNRNPR
chr1:clu_580_+	Success	2.14939935823469	2	0.116554144039886	0.490233368431852	PLK3
chr1:clu_581_+	Success	3.36726561575006	5	0.241143937678158	0.601709640258008	PLK3
chr1:clu_582_+	Success	3.2743206453647	3	0.0877638241068797	0.451243495882688	PLK3
chr1:clu_583_+	Success	1.55119580171436	3	0.376106240274407	0.695859285918678	PLK3
chr1:clu_584_+	Success	0.0378059568934077	1	0.783334518880554	0.900990513467767	UROD
chr1:clu_585_+	Success	3.74231618857448	6	0.278341310861523	0.632898006992075	UROD
chr1:clu_586_+	Success	4.16931170053454	2	0.0154628995674346	0.281464002919152	UROD
chr1:clu_587_+	Not enough valid samples	NA	NA	NA	NA	TOE1
chr1:clu_588_+	Not enough valid samples	NA	NA	NA	NA	AKR1A1
chr1:clu_589_+	Success	2.00864651124948	2	0.134170149617113	0.510248075227174	AKR1A1
chr1:clu_59_-	Success	0.00897324750178541	1	0.89343062338756	0.951192986787434	SRSF10
chr1:clu_590_+	Success	1.22858780989628	3	0.483080143422538	0.757829584726945	NASP
chr1:clu_591_+	Success	0.0116475639949414	1	0.878692103783843	0.94533012929126	NASP
chr1:clu_592_+	Success	1.821047734898	2	0.161856079800957	0.538637254111205	NASP
chr1:clu_593_+	Not enough valid samples	NA	NA	NA	NA	UQCRH
chr1:clu_594_+	Success	2.30263365581868	2	0.0999951438354519	0.472524985370567	CMPK1
chr1:clu_595_+	Success	0.555125645992689	2	0.574000135848528	0.799889786503276	OSBPL9
chr1:clu_596_+	Success	0.486199419892159	2	0.614959159995409	0.816910033966027	OSBPL9
chr1:clu_597_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	BTF3L4
chr1:clu_598_+	Success	1.7284531405478	1	0.0629880637347861	0.410267297881655	PRPF38A
chr1:clu_599_+	Success	0.494552828774374	1	0.319961057870686	0.666357955961484	NFIA
chr1:clu_6_-	Success	0.282611576132922	3	0.904345496098944	0.957560757889873	CDK11A,RP1-283E3.8
chr1:clu_60_-	Success	0.664025685266893	1	0.249152177022203	0.607931311934175	SRSF10
chr1:clu_600_+	Success	2.46677132542618	2	0.0848583973306559	0.445103165144358	NFIA
chr1:clu_601_+	Success	2.41335293368775	1	0.028022122545016	0.320102897986137	NFIA
chr1:clu_602_+	Success	0.00148788245454057	1	0.95649651788408	0.981269552487872	PDE4B
chr1:clu_603_+	Success	1.90322268558998	2	0.149087382442669	0.522231582111669	PDE4B
chr1:clu_604_+	Success	0.395756711147811	1	0.373642891834072	0.695190933836916	MIER1
chr1:clu_605_+	Success	1.59891940279456	1	0.0737356492235098	0.424737014218406	MIER1
chr1:clu_606_+	Success	7.76392997858534	5	0.00832966416269463	0.240554176565	SRSF11
chr1:clu_607_+	Success	0.559376482714242	3	0.772549080483433	0.896531699346644	SRSF11
chr1:clu_608_+	Success	0.450447718753367	1	0.342541724884616	0.676672865346174	SRSF11
chr1:clu_609_+	Success	1.5849810734278	2	0.204951672112709	0.574830116522824	TYW3
chr1:clu_61_-	Success	0.464854816112023	1	0.334938388329247	0.674298405547329	SRSF10
